"base_country_code","base_country_name","base_lat","base_long","base_country_wb_income","base_country_wb_region","target_country_code","target_country_name","target_lat","target_long","target_country_wb_income","target_country_wb_region","year","value"
"do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","ar","Argentina",-38.416097,-63.616672,"High Income","Latin America & Caribbean","2017",-0.13
"do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","br","Brazil",-14.235004,-51.92528,"Upper Middle Income","Latin America & Caribbean","2017",0.15
"do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","ca","Canada",56.130366,-106.346771,"High Income","North America","2017",-1.7
"do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","2017",-0.15
"do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","co","Colombia",4.570868,-74.297333,"Upper Middle Income","Latin America & Caribbean","2017",0.04
"do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","2017",-0.68
"do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","ht","Haiti",18.971187,-72.285215,"Low Income","Latin America & Caribbean","2017",-0.06
"do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia","2017",-0.18
"do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","mx","Mexico",23.634501,-102.552784,"Upper Middle Income","Latin America & Caribbean","2017",-0.35
"do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","pa","Panama",8.537981,-80.782127,"High Income","Latin America & Caribbean","2017",0.07
"do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","pe","Peru",-9.189967,-75.015152,"Upper Middle Income","Latin America & Caribbean","2017",-0.08
"do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","pr","Puerto Rico",18.220833,-66.590149,"High Income","Latin America & Caribbean","2017",0.06
"do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","2017",-2.16
"do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","2017",-0.8
"do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","us","United States",37.09024,-95.712891,"High Income","North America","2017",-8.62
"do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","ve","Venezuela, RB",6.42375,-66.58973,"Upper Middle Income","Latin America & Caribbean","2017",7.86
"dz","Algeria",28.033886,1.659626,"Upper Middle Income","Middle East & North Africa","be","Belgium",50.503887,4.469936,"High Income","Europe & Central Asia","2017",-0.12
"dz","Algeria",28.033886,1.659626,"Upper Middle Income","Middle East & North Africa","ca","Canada",56.130366,-106.346771,"High Income","North America","2017",-3
"dz","Algeria",28.033886,1.659626,"Upper Middle Income","Middle East & North Africa","cn","China",35.86166,104.195397,"Upper Middle Income","East Asia & Pacific","2017",0.28
"dz","Algeria",28.033886,1.659626,"Upper Middle Income","Middle East & North Africa","eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","2017",0
"dz","Algeria",28.033886,1.659626,"Upper Middle Income","Middle East & North Africa","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","2017",-14.85
"dz","Algeria",28.033886,1.659626,"Upper Middle Income","Middle East & North Africa","de","Germany",51.165691,10.451526,"High Income","Europe & Central Asia","2017",-0.36
"dz","Algeria",28.033886,1.659626,"Upper Middle Income","Middle East & North Africa","in","India",20.593684,78.96288,"Lower Middle Income","South Asia","2017",0.28
"dz","Algeria",28.033886,1.659626,"Upper Middle Income","Middle East & North Africa","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia","2017",-0.24
"dz","Algeria",28.033886,1.659626,"Upper Middle Income","Middle East & North Africa","my","Malaysia",4.210484,101.975766,"Upper Middle Income","East Asia & Pacific","2017",0.04
"dz","Algeria",28.033886,1.659626,"Upper Middle Income","Middle East & North Africa","ma","Morocco",31.791702,-7.09262,"Lower Middle Income","Middle East & North Africa","2017",-0.05
"dz","Algeria",28.033886,1.659626,"Upper Middle Income","Middle East & North Africa","qa","Qatar",25.354826,51.183884,"High Income","Middle East & North Africa","2017",-0.46
"dz","Algeria",28.033886,1.659626,"Upper Middle Income","Middle East & North Africa","sa","Saudi Arabia",23.885942,45.079162,"High Income","Middle East & North Africa","2017",0.1
"dz","Algeria",28.033886,1.659626,"Upper Middle Income","Middle East & North Africa","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","2017",-0.57
"dz","Algeria",28.033886,1.659626,"Upper Middle Income","Middle East & North Africa","tn","Tunisia",33.886917,9.537499,"Lower Middle Income","Middle East & North Africa","2017",0.02
"dz","Algeria",28.033886,1.659626,"Upper Middle Income","Middle East & North Africa","tr","Turkey",38.963745,35.243322,"Upper Middle Income","Europe & Central Asia","2017",-0.37
"dz","Algeria",28.033886,1.659626,"Upper Middle Income","Middle East & North Africa","ae","United Arab Emirates",23.424076,53.847818,"High Income","Middle East & North Africa","2017",-1.27
"dz","Algeria",28.033886,1.659626,"Upper Middle Income","Middle East & North Africa","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","2017",-0.35
"dz","Algeria",28.033886,1.659626,"Upper Middle Income","Middle East & North Africa","us","United States",37.09024,-95.712891,"High Income","North America","2017",-13.18
"ec","Ecuador",-1.831239,-78.183406,"Upper Middle Income","Latin America & Caribbean","ar","Argentina",-38.416097,-63.616672,"High Income","Latin America & Caribbean","2017",-0.61
"ec","Ecuador",-1.831239,-78.183406,"Upper Middle Income","Latin America & Caribbean","au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","2017",0.08
"ec","Ecuador",-1.831239,-78.183406,"Upper Middle Income","Latin America & Caribbean","br","Brazil",-14.235004,-51.92528,"Upper Middle Income","Latin America & Caribbean","2017",0.13
"ec","Ecuador",-1.831239,-78.183406,"Upper Middle Income","Latin America & Caribbean","ca","Canada",56.130366,-106.346771,"High Income","North America","2017",-0.27
"ec","Ecuador",-1.831239,-78.183406,"Upper Middle Income","Latin America & Caribbean","cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","2017",-1.27
"ec","Ecuador",-1.831239,-78.183406,"Upper Middle Income","Latin America & Caribbean","co","Colombia",4.570868,-74.297333,"Upper Middle Income","Latin America & Caribbean","2017",0.35
"ec","Ecuador",-1.831239,-78.183406,"Upper Middle Income","Latin America & Caribbean","cr","Costa Rica",9.748917,-83.753428,"Upper Middle Income","Latin America & Caribbean","2017",-0.04
"ec","Ecuador",-1.831239,-78.183406,"Upper Middle Income","Latin America & Caribbean","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","2017",-0.37
"ec","Ecuador",-1.831239,-78.183406,"Upper Middle Income","Latin America & Caribbean","de","Germany",51.165691,10.451526,"High Income","Europe & Central Asia","2017",-0.26
"ec","Ecuador",-1.831239,-78.183406,"Upper Middle Income","Latin America & Caribbean","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia","2017",-0.02
"ec","Ecuador",-1.831239,-78.183406,"Upper Middle Income","Latin America & Caribbean","mx","Mexico",23.634501,-102.552784,"Upper Middle Income","Latin America & Caribbean","2017",-0.2
"ec","Ecuador",-1.831239,-78.183406,"Upper Middle Income","Latin America & Caribbean","nl","Netherlands",52.132633,5.291266,"High Income","Europe & Central Asia","2017",-0.08
"ec","Ecuador",-1.831239,-78.183406,"Upper Middle Income","Latin America & Caribbean","pa","Panama",8.537981,-80.782127,"High Income","Latin America & Caribbean","2017",0.04
"ec","Ecuador",-1.831239,-78.183406,"Upper Middle Income","Latin America & Caribbean","pe","Peru",-9.189967,-75.015152,"Upper Middle Income","Latin America & Caribbean","2017",-0.35
"ec","Ecuador",-1.831239,-78.183406,"Upper Middle Income","Latin America & Caribbean","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","2017",-1.32
"ec","Ecuador",-1.831239,-78.183406,"Upper Middle Income","Latin America & Caribbean","ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","2017",-0.1
"ec","Ecuador",-1.831239,-78.183406,"Upper Middle Income","Latin America & Caribbean","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","2017",-0.18
"ec","Ecuador",-1.831239,-78.183406,"Upper Middle Income","Latin America & Caribbean","us","United States",37.09024,-95.712891,"High Income","North America","2017",0.46
"ec","Ecuador",-1.831239,-78.183406,"Upper Middle Income","Latin America & Caribbean","ve","Venezuela, RB",6.42375,-66.58973,"Upper Middle Income","Latin America & Caribbean","2017",9.67
"ee","Estonia",58.595272,25.013607,"High Income","Europe & Central Asia","au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","2017",1
"ee","Estonia",58.595272,25.013607,"High Income","Europe & Central Asia","be","Belgium",50.503887,4.469936,"High Income","Europe & Central Asia","2017",-0.47
"ee","Estonia",58.595272,25.013607,"High Income","Europe & Central Asia","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","2017",0.94
"ee","Estonia",58.595272,25.013607,"High Income","Europe & Central Asia","fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","2017",2.93
"ee","Estonia",58.595272,25.013607,"High Income","Europe & Central Asia","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","2017",0.76
"ee","Estonia",58.595272,25.013607,"High Income","Europe & Central Asia","de","Germany",51.165691,10.451526,"High Income","Europe & Central Asia","2017",-1.29
"ee","Estonia",58.595272,25.013607,"High Income","Europe & Central Asia","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia","2017",0.59
"ee","Estonia",58.595272,25.013607,"High Income","Europe & Central Asia","lv","Latvia",56.879635,24.603189,"High Income","Europe & Central Asia","2017",1.05
"ee","Estonia",58.595272,25.013607,"High Income","Europe & Central Asia","nl","Netherlands",52.132633,5.291266,"High Income","Europe & Central Asia","2017",-0.23
"ee","Estonia",58.595272,25.013607,"High Income","Europe & Central Asia","no","Norway",60.472024,8.468946,"High Income","Europe & Central Asia","2017",-0.12
"ee","Estonia",58.595272,25.013607,"High Income","Europe & Central Asia","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","2017",0.35
"ee","Estonia",58.595272,25.013607,"High Income","Europe & Central Asia","se","Sweden",60.128161,18.643501,"High Income","Europe & Central Asia","2017",-0.06
"ee","Estonia",58.595272,25.013607,"High Income","Europe & Central Asia","ua","Ukraine",48.379433,31.16558,"Lower Middle Income","Europe & Central Asia","2017",4.16
"ee","Estonia",58.595272,25.013607,"High Income","Europe & Central Asia","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","2017",1.46
"ee","Estonia",58.595272,25.013607,"High Income","Europe & Central Asia","us","United States",37.09024,-95.712891,"High Income","North America","2017",2.69
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","dz","Algeria",28.033886,1.659626,"Upper Middle Income","Middle East & North Africa","2017",0
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","2017",-0.97
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","2017",-0.16
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","bh","Bahrain",25.930414,50.637772,"High Income","Middle East & North Africa","2017",-0.19
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","be","Belgium",50.503887,4.469936,"High Income","Europe & Central Asia","2017",-0.17
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","ca","Canada",56.130366,-106.346771,"High Income","North America","2017",-1.93
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","cn","China",35.86166,104.195397,"Upper Middle Income","East Asia & Pacific","2017",-0.04
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","2017",-0.11
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","2017",-0.29
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","de","Germany",51.165691,10.451526,"High Income","Europe & Central Asia","2017",-2.29
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","gh","Ghana",7.946527,-1.023194,"Lower Middle Income","Sub-Saharan Africa","2017",-0.22
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","in","India",20.593684,78.96288,"Lower Middle Income","South Asia","2017",0.04
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","iq","Iraq",33.223191,43.679291,"Upper Middle Income","Middle East & North Africa","2017",0.06
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","2017",-0.24
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia","2017",-0.49
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","jp","Japan",36.204824,138.252924,"High Income","East Asia & Pacific","2017",-0.16
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","jo","Jordan",30.585164,36.238414,"Upper Middle Income","Middle East & North Africa","2017",-0.07
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","kw","Kuwait",29.31166,47.481766,"High Income","Middle East & North Africa","2017",-1.83
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","lb","Lebanon",33.854721,35.862285,"Upper Middle Income","Middle East & North Africa","2017",-0.05
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","ly","Libya",26.3351,17.228331,"Upper Middle Income","Middle East & North Africa","2017",0.06
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","my","Malaysia",4.210484,101.975766,"Upper Middle Income","East Asia & Pacific","2017",-0.13
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","ma","Morocco",31.791702,-7.09262,"Lower Middle Income","Middle East & North Africa","2017",0
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","nl","Netherlands",52.132633,5.291266,"High Income","Europe & Central Asia","2017",-0.64
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","ng","Nigeria",9.081999,8.675277,"Lower Middle Income","Sub-Saharan Africa","2017",-0.05
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","no","Norway",60.472024,8.468946,"High Income","Europe & Central Asia","2017",0.01
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","om","Oman",21.512583,55.923255,"High Income","Middle East & North Africa","2017",-0.1
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","pl","Poland",51.919438,19.145136,"High Income","Europe & Central Asia","2017",-0.2
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","qa","Qatar",25.354826,51.183884,"High Income","Middle East & North Africa","2017",-0.39
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","ro","Romania",45.943161,24.96676,"Upper Middle Income","Europe & Central Asia","2017",-0.01
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","sa","Saudi Arabia",23.885942,45.079162,"High Income","Middle East & North Africa","2017",0.14
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","za","South Africa",-30.559482,22.937506,"Upper Middle Income","Sub-Saharan Africa","2017",-0.04
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","2017",-0.17
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","sd","Sudan",12.862807,30.217636,"Lower Middle Income","Sub-Saharan Africa","2017",-0.02
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","se","Sweden",60.128161,18.643501,"High Income","Europe & Central Asia","2017",-0.25
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","ch","Switzerland",46.818188,8.227512,"High Income","Europe & Central Asia","2017",-0.19
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","sy","Syrian Arab Republic",34.802075,38.996815,"Low Income","Middle East & North Africa","2017",0.06
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","tr","Turkey",38.963745,35.243322,"Upper Middle Income","Europe & Central Asia","2017",-0.41
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","ua","Ukraine",48.379433,31.16558,"Lower Middle Income","Europe & Central Asia","2017",-0.08
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","ae","United Arab Emirates",23.424076,53.847818,"High Income","Middle East & North Africa","2017",-10.63
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","gb","United Kingdom",55.378051,-3.435973,"High Income","Europe & Central Asia","2017",-1.47
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","us","United States",37.09024,-95.712891,"High Income","North America","2017",-2.35
"eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","ye","Yemen, Rep.",15.552727,48.516388,"Low Income","Middle East & North Africa","2017",0.02
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","af","Afghanistan",33.93911,67.709953,"Low Income","South Asia","2017",-0.06
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","dz","Algeria",28.033886,1.659626,"Upper Middle Income","Middle East & North Africa","2017",0.08
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","ao","Angola",-11.202692,17.873887,"Lower Middle Income","Sub-Saharan Africa","2017",0.02
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","ar","Argentina",-38.416097,-63.616672,"High Income","Latin America & Caribbean","2017",1.35
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","au","Australia",-25.274398,133.775136,"High Income","East Asia & Pacific","2017",-0.08
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","at","Austria",47.516231,14.550072,"High Income","Europe & Central Asia","2017",0.01
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","be","Belgium",50.503887,4.469936,"High Income","Europe & Central Asia","2017",0.13
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","bo","Bolivia",-16.290154,-63.588653,"Lower Middle Income","Latin America & Caribbean","2017",0.06
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","br","Brazil",-14.235004,-51.92528,"Upper Middle Income","Latin America & Caribbean","2017",1.52
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","bg","Bulgaria",42.733883,25.48583,"Upper Middle Income","Europe & Central Asia","2017",0.05
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","ca","Canada",56.130366,-106.346771,"High Income","North America","2017",0.01
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","cl","Chile",-35.675147,-71.542969,"High Income","Latin America & Caribbean","2017",0.41
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","cn","China",35.86166,104.195397,"Upper Middle Income","East Asia & Pacific","2017",0.19
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","co","Colombia",4.570868,-74.297333,"Upper Middle Income","Latin America & Caribbean","2017",0.69
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","cr","Costa Rica",9.748917,-83.753428,"Upper Middle Income","Latin America & Caribbean","2017",0.1
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","hr","Croatia",45.1,15.2,"High Income","Europe & Central Asia","2017",0.02
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","cu","Cuba",21.521757,-77.781167,"Upper Middle Income","Latin America & Caribbean","2017",0.09
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","cy","Cyprus",35.126413,33.429859,"High Income","Europe & Central Asia","2017",0
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","cz","Czech Republic",49.817492,15.472962,"High Income","Europe & Central Asia","2017",0
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","dk","Denmark",56.26392,9.501785,"High Income","Europe & Central Asia","2017",-0.09
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","do","Dominican Republic",18.735693,-70.162651,"Upper Middle Income","Latin America & Caribbean","2017",0.15
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","ec","Ecuador",-1.831239,-78.183406,"Upper Middle Income","Latin America & Caribbean","2017",0.23
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","eg","Egypt, Arab Rep.",26.820553,30.802498,"Lower Middle Income","Middle East & North Africa","2017",0.05
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","sv","El Salvador",13.794185,-88.89653,"Lower Middle Income","Latin America & Caribbean","2017",0.04
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","ee","Estonia",58.595272,25.013607,"High Income","Europe & Central Asia","2017",-0.01
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","fi","Finland",61.92411,25.748151,"High Income","Europe & Central Asia","2017",0.08
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","fr","France",46.227638,2.213749,"High Income","Europe & Central Asia","2017",0.59
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","de","Germany",51.165691,10.451526,"High Income","Europe & Central Asia","2017",-0.28
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","gr","Greece",39.074208,21.824312,"High Income","Europe & Central Asia","2017",0.07
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","gt","Guatemala",15.783471,-90.230759,"Upper Middle Income","Latin America & Caribbean","2017",0.05
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","hn","Honduras",15.199999,-86.241905,"Lower Middle Income","Latin America & Caribbean","2017",0.04
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","hk","Hong Kong SAR, China",22.396428,114.109497,"High Income","East Asia & Pacific","2017",0.01
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","hu","Hungary",47.162494,19.503304,"High Income","Europe & Central Asia","2017",0.07
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","is","Iceland",64.963051,-19.020835,"High Income","Europe & Central Asia","2017",0
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","in","India",20.593684,78.96288,"Lower Middle Income","South Asia","2017",0.6
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","id","Indonesia",-0.789275,113.921327,"Lower Middle Income","East Asia & Pacific","2017",0.07
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","ir","Iran, Islamic Rep.",32.427908,53.688046,"Upper Middle Income","Middle East & North Africa","2017",0.05
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","ie","Ireland",53.41291,-8.24389,"High Income","Europe & Central Asia","2017",0.02
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","il","Israel",31.046051,34.851612,"High Income","Middle East & North Africa","2017",0.02
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","it","Italy",41.87194,12.56738,"High Income","Europe & Central Asia","2017",1.45
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","jp","Japan",36.204824,138.252924,"High Income","East Asia & Pacific","2017",-0.03
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","jo","Jordan",30.585164,36.238414,"Upper Middle Income","Middle East & North Africa","2017",0.03
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","ke","Kenya",-0.023559,37.906193,"Lower Middle Income","Sub-Saharan Africa","2017",0.01
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","kr","Korea, Rep.",35.907757,127.766922,"High Income","East Asia & Pacific","2017",0.01
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","kw","Kuwait",29.31166,47.481766,"High Income","Middle East & North Africa","2017",0.01
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","lv","Latvia",56.879635,24.603189,"High Income","Europe & Central Asia","2017",0.04
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","lb","Lebanon",33.854721,35.862285,"Upper Middle Income","Middle East & North Africa","2017",0.06
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","lt","Lithuania",55.169438,23.881275,"High Income","Europe & Central Asia","2017",0.05
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","lu","Luxembourg",49.815273,6.129583,"High Income","Europe & Central Asia","2017",-0.18
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","my","Malaysia",4.210484,101.975766,"Upper Middle Income","East Asia & Pacific","2017",0.03
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","mt","Malta",35.937496,14.375416,"High Income","Middle East & North Africa","2017",0.05
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","mx","Mexico",23.634501,-102.552784,"Upper Middle Income","Latin America & Caribbean","2017",0.26
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","ma","Morocco",31.791702,-7.09262,"Lower Middle Income","Middle East & North Africa","2017",0.2
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","nl","Netherlands",52.132633,5.291266,"High Income","Europe & Central Asia","2017",-0.08
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","nz","New Zealand",-40.900557,174.885971,"High Income","East Asia & Pacific","2017",-0.01
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","ni","Nicaragua",12.865416,-85.207229,"Lower Middle Income","Latin America & Caribbean","2017",0.01
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","ng","Nigeria",9.081999,8.675277,"Lower Middle Income","Sub-Saharan Africa","2017",0.04
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","no","Norway",60.472024,8.468946,"High Income","Europe & Central Asia","2017",-0.02
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","om","Oman",21.512583,55.923255,"High Income","Middle East & North Africa","2017",0.02
"es","Spain",40.463667,-3.74922,"High Income","Europe & Central Asia","pk","Pakistan",30.375321,69.345116,"Lower Middle Income","South Asia","2017",0.05
